228.222001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,233.361572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,227.849615,228.435763,6.251995,221.891456,207.568543,143.969570,39.314786,164.568735,252.771838,204.906985,0.000000
0.000000,0.000000,222.682307,224.446908,1.545777,232.574321,190.549194,64.997490,47.172174,231.917920,198.052899,60.769676,0.000000
0.000000,0.000000,256.224426,254.367061,1.588575,111.933353,0.000000,0.000000,0.150172,33.648596,0.000000,0.000000,0.000000
0.000000,0.000000,250.154850,201.048142,0.534419,89.986658,0.000000,0.000000,4.976273,223.171290,0.000000,0.000000,0.000000
0.000000,0.000000,228.619589,229.088805,14.515856,233.335477,220.115895,154.116936,95.629511,197.751511,253.349991,218.622852,0.000000
0.000000,0.000000,224.456464,224.541132,3.706275,232.483971,212.164739,142.671810,88.272381,232.895494,251.037115,131.772038,0.000000
0.000000,0.000000,253.102007,250.197344,7.880078,244.853498,244.094695,153.002453,58.049946,151.457292,278.249538,218.586061,0.000000
0.000000,0.000000,243.019490,235.757293,0.673347,243.532215,235.845200,108.373328,51.443029,257.474087,186.770723,128.341680,0.000000
0.000000,0.000000,221.415942,220.819984,1.032253,29.466103,210.908469,66.440935,10.143327,23.870777,71.383847,18.902355,0.000000
0.000000,0.000000,214.117781,103.344205,0.000000,57.088749,127.208170,15.314192,6.137201,135.899140,11.218979,2.134448,0.000000
0.000000,0.000000,203.142261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.429527,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
